season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,day,month,hour,is_weekend
4,0,11,6,0,6,0,1,0.34,0.3333,0.66,0.1343,23,13,11,6,1
4,0,11,7,0,6,0,1,0.34,0.3182,0.66,0.2239,43,13,11,7,1
4,0,11,8,0,6,0,1,0.34,0.3485,0.66,0.0896,79,13,11,8,1
4,0,11,9,0,6,0,1,0.4,0.4091,0.54,0.2836,135,13,11,9,1
4,0,11,10,0,6,0,1,0.44,0.4394,0.44,0.3284,241,13,11,10,1
4,0,11,11,0,6,0,1,0.46,0.4545,0.4,0.4179,295,13,11,11,1
4,0,11,12,0,6,0,2,0.52,0.5,0.29,0.4179,354,13,11,12,1
4,0,11,13,0,6,0,2,0.52,0.5,0.29,0.4179,339,13,11,13,1
4,0,11,14,0,6,0,2,0.54,0.5152,0.28,0.4925,371,13,11,14,1
4,0,11,15,0,6,0,2,0.5,0.4848,0.42,0.3284,310,13,11,15,1
4,0,11,16,0,6,0,2,0.54,0.5152,0.28,0.3881,319,13,11,16,1
4,0,11,17,0,6,0,1,0.52,0.5,0.27,0.3284,231,13,11,17,1
4,0,11,18,0,6,0,1,0.52,0.5,0.27,0.3284,190,13,11,18,1
4,0,11,19,0,6,0,1,0.5,0.4848,0.29,0.3582,157,13,11,19,1
4,0,11,20,0,6,0,1,0.5,0.4848,0.31,0.3582,139,13,11,20,1
4,0,11,21,0,6,0,1,0.48,0.4697,0.36,0.2537,95,13,11,21,1
4,0,11,22,0,6,0,1,0.48,0.4697,0.41,0.3881,89,13,11,22,1
4,0,11,23,0,6,0,1,0.46,0.4545,0.51,0.2985,67,13,11,23,1
4,0,11,0,0,0,1,1,0.46,0.4545,0.59,0.2836,30,14,11,0,0
4,0,11,1,0,0,1,1,0.46,0.4545,0.63,0.2985,11,14,11,1,0
4,0,11,2,0,0,1,1,0.46,0.4545,0.63,0.3582,17,14,11,2,0
4,0,11,3,0,0,1,1,0.44,0.4394,0.67,0.2836,7,14,11,3,0
4,0,11,4,0,0,1,1,0.44,0.4394,0.67,0.2239,5,14,11,4,0
4,0,11,5,0,0,1,2,0.44,0.4394,0.67,0.2537,19,14,11,5,0
4,0,11,6,0,0,1,2,0.44,0.4394,0.72,0.2239,114,14,11,6,0
4,0,11,7,0,0,1,1,0.44,0.4394,0.72,0.2537,322,14,11,7,0
4,0,11,8,0,0,1,2,0.46,0.4545,0.67,0.194,452,14,11,8,0
4,0,11,9,0,0,1,2,0.48,0.4697,0.67,0.3284,233,14,11,9,0
4,0,11,10,0,0,1,2,0.5,0.4848,0.63,0.2836,111,14,11,10,0
4,0,11,11,0,0,1,2,0.54,0.5152,0.6,0.2836,128,14,11,11,0
4,0,11,12,0,0,1,1,0.56,0.5303,0.56,0.2985,202,14,11,12,0
4,0,11,13,0,0,1,1,0.6,0.6212,0.49,0.3881,203,14,11,13,0
4,0,11,14,0,0,1,1,0.62,0.6212,0.46,0.4478,185,14,11,14,0
4,0,11,15,0,0,1,1,0.64,0.6212,0.44,0.3284,195,14,11,15,0
4,0,11,16,0,0,1,1,0.62,0.6212,0.46,0.4179,315,14,11,16,0
4,0,11,17,0,0,1,1,0.62,0.6212,0.46,0.2537,519,14,11,17,0
4,0,11,18,0,0,1,1,0.56,0.5303,0.56,0.2836,489,14,11,18,0
4,0,11,19,0,0,1,1,0.6,0.6212,0.53,0.2985,302,14,11,19,0
4,0,11,20,0,0,1,1,0.6,0.6212,0.53,0.3582,240,14,11,20,0
4,0,11,21,0,0,1,1,0.6,0.6212,0.53,0.3582,213,14,11,21,0
4,0,11,22,0,0,1,1,0.58,0.5455,0.56,0.3582,113,14,11,22,0
4,0,11,23,0,0,1,1,0.56,0.5303,0.64,0.2985,61,14,11,23,0
4,0,11,0,0,1,1,1,0.56,0.5303,0.64,0.3582,22,15,11,0,0
4,0,11,1,0,1,1,1,0.56,0.5303,0.6,0.2985,10,15,11,1,0
4,0,11,2,0,1,1,1,0.56,0.5303,0.64,0.2537,15,15,11,2,0
4,0,11,3,0,1,1,2,0.54,0.5152,0.68,0.3284,4,15,11,3,0
4,0,11,4,0,1,1,1,0.56,0.5303,0.64,0.2985,7,15,11,4,0
4,0,11,5,0,1,1,1,0.54,0.5152,0.68,0.2836,28,15,11,5,0
4,0,11,6,0,1,1,2,0.56,0.5303,0.64,0.0896,108,15,11,6,0
4,0,11,7,0,1,1,2,0.54,0.5152,0.68,0.1642,319,15,11,7,0
4,0,11,8,0,1,1,2,0.54,0.5152,0.68,0.1045,480,15,11,8,0
4,0,11,9,0,1,1,2,0.56,0.5303,0.64,0.0896,200,15,11,9,0
4,0,11,10,0,1,1,2,0.56,0.5303,0.64,0.2836,138,15,11,10,0
4,0,11,11,0,1,1,2,0.56,0.5303,0.64,0.194,134,15,11,11,0
4,0,11,12,0,1,1,2,0.54,0.5152,0.68,0.0,176,15,11,12,0
4,0,11,13,0,1,1,3,0.54,0.5152,0.6,0.2239,153,15,11,13,0
4,0,11,14,0,1,1,2,0.54,0.5152,0.6,0.2836,147,15,11,14,0
4,0,11,15,0,1,1,2,0.54,0.5152,0.6,0.1343,191,15,11,15,0
4,0,11,16,0,1,1,2,0.52,0.5,0.68,0.1343,271,15,11,16,0
4,0,11,17,0,1,1,2,0.5,0.4848,0.72,0.194,451,15,11,17,0
4,0,11,18,0,1,1,2,0.5,0.4848,0.72,0.2836,441,15,11,18,0
4,0,11,19,0,1,1,2,0.5,0.4848,0.72,0.3582,286,15,11,19,0
4,0,11,20,0,1,1,2,0.48,0.4697,0.82,0.1343,238,15,11,20,0
4,0,11,21,0,1,1,2,0.5,0.4848,0.77,0.0896,168,15,11,21,0
4,0,11,22,0,1,1,2,0.46,0.4545,0.88,0.1045,128,15,11,22,0
4,0,11,23,0,1,1,2,0.46,0.4545,0.94,0.1045,80,15,11,23,0
4,0,11,0,0,2,1,2,0.46,0.4545,0.94,0.0,31,16,11,0,0
4,0,11,1,0,2,1,3,0.46,0.4545,0.94,0.0896,5,16,11,1,0
4,0,11,2,0,2,1,2,0.46,0.4545,0.94,0.1045,10,16,11,2,0
4,0,11,3,0,2,1,2,0.46,0.4545,0.94,0.1045,5,16,11,3,0
4,0,11,4,0,2,1,2,0.44,0.4394,1.0,0.2239,4,16,11,4,0
4,0,11,5,0,2,1,3,0.46,0.4545,0.94,0.1045,13,16,11,5,0
4,0,11,6,0,2,1,2,0.46,0.4545,0.94,0.0896,56,16,11,6,0
4,0,11,7,0,2,1,3,0.46,0.4545,0.94,0.0,137,16,11,7,0
4,0,11,8,0,2,1,3,0.46,0.4545,0.94,0.0,232,16,11,8,0
4,0,11,9,0,2,1,3,0.46,0.4545,0.94,0.0,82,16,11,9,0
4,0,11,10,0,2,1,3,0.46,0.4545,0.94,0.0,36,16,11,10,0
4,0,11,11,0,2,1,3,0.46,0.4545,0.94,0.0896,60,16,11,11,0
4,0,11,12,0,2,1,3,0.46,0.4545,1.0,0.0,54,16,11,12,0
4,0,11,13,0,2,1,3,0.46,0.4545,0.94,0.1343,58,16,11,13,0
4,0,11,14,0,2,1,2,0.46,0.4545,1.0,0.1343,61,16,11,14,0
4,0,11,15,0,2,1,3,0.48,0.4697,0.94,0.1045,66,16,11,15,0
4,0,11,16,0,2,1,3,0.48,0.4697,0.94,0.1045,123,16,11,16,0
4,0,11,17,0,2,1,2,0.48,0.4697,0.88,0.194,233,16,11,17,0
4,0,11,18,0,2,1,3,0.46,0.4545,0.88,0.3881,189,16,11,18,0
4,0,11,19,0,2,1,3,0.46,0.4545,0.88,0.3881,111,16,11,19,0
4,0,11,20,0,2,1,3,0.44,0.4394,0.88,0.3881,99,16,11,20,0
4,0,11,21,0,2,1,3,0.44,0.4394,0.88,0.2836,75,16,11,21,0
4,0,11,22,0,2,1,3,0.42,0.4242,0.88,0.2239,46,16,11,22,0
4,0,11,23,0,2,1,3,0.42,0.4242,0.88,0.1343,31,16,11,23,0
4,0,11,0,0,3,1,2,0.42,0.4242,0.88,0.2537,24,17,11,0,0
4,0,11,1,0,3,1,2,0.42,0.4242,0.82,0.1642,5,17,11,1,0
4,0,11,2,0,3,1,2,0.42,0.4242,0.82,0.2239,5,17,11,2,0
4,0,11,3,0,3,1,2,0.42,0.4242,0.77,0.3284,3,17,11,3,0
4,0,11,4,0,3,1,2,0.4,0.4091,0.62,0.4179,4,17,11,4,0
4,0,11,5,0,3,1,3,0.34,0.303,0.71,0.3284,22,17,11,5,0
4,0,11,6,0,3,1,3,0.36,0.3485,0.57,0.2239,75,17,11,6,0
4,0,11,7,0,3,1,3,0.34,0.3182,0.61,0.2836,168,17,11,7,0
4,0,11,8,0,3,1,3,0.34,0.303,0.61,0.2985,355,17,11,8,0
4,0,11,9,0,3,1,2,0.34,0.303,0.61,0.3284,198,17,11,9,0
4,0,11,10,0,3,1,2,0.34,0.303,0.61,0.3284,81,17,11,10,0
4,0,11,11,0,3,1,3,0.32,0.303,0.66,0.3284,97,17,11,11,0
4,0,11,12,0,3,1,2,0.34,0.303,0.53,0.2985,121,17,11,12,0
4,0,11,13,0,3,1,2,0.34,0.303,0.49,0.4478,124,17,11,13,0
4,0,11,14,0,3,1,2,0.34,0.303,0.49,0.3881,110,17,11,14,0
4,0,11,15,0,3,1,2,0.34,0.303,0.49,0.4478,116,17,11,15,0
4,0,11,16,0,3,1,1,0.32,0.2879,0.39,0.4179,195,17,11,16,0
4,0,11,17,0,3,1,1,0.32,0.2879,0.42,0.3881,399,17,11,17,0
4,0,11,18,0,3,1,1,0.32,0.3182,0.39,0.194,307,17,11,18,0
4,0,11,19,0,3,1,1,0.3,0.2879,0.45,0.2239,217,17,11,19,0
4,0,11,20,0,3,1,1,0.3,0.2879,0.42,0.2836,169,17,11,20,0
4,0,11,21,0,3,1,1,0.3,0.2879,0.42,0.2537,116,17,11,21,0
4,0,11,22,0,3,1,1,0.26,0.2424,0.52,0.2537,84,17,11,22,0
4,0,11,23,0,3,1,1,0.26,0.2576,0.52,0.2239,58,17,11,23,0
4,0,11,0,0,4,1,1,0.26,0.2576,0.48,0.1642,30,18,11,0,0
4,0,11,1,0,4,1,1,0.26,0.2273,0.44,0.3284,10,18,11,1,0
4,0,11,2,0,4,1,1,0.24,0.2273,0.44,0.2239,10,18,11,2,0
4,0,11,3,0,4,1,1,0.24,0.2121,0.41,0.2836,2,18,11,3,0
4,0,11,4,0,4,1,1,0.22,0.2273,0.44,0.1642,5,18,11,4,0
4,0,11,5,0,4,1,1,0.22,0.2273,0.44,0.1343,22,18,11,5,0
4,0,11,6,0,4,1,1,0.22,0.2576,0.44,0.0896,71,18,11,6,0
4,0,11,7,0,4,1,1,0.22,0.2273,0.44,0.1642,216,18,11,7,0
4,0,11,8,0,4,1,1,0.22,0.2273,0.44,0.194,375,18,11,8,0
4,0,11,9,0,4,1,1,0.26,0.2576,0.41,0.194,213,18,11,9,0
4,0,11,10,0,4,1,1,0.26,0.2424,0.41,0.2836,115,18,11,10,0
4,0,11,11,0,4,1,1,0.3,0.303,0.36,0.1343,140,18,11,11,0
4,0,11,12,0,4,1,1,0.32,0.3333,0.33,0.0,165,18,11,12,0
4,0,11,13,0,4,1,1,0.34,0.3182,0.31,0.2239,177,18,11,13,0
4,0,11,14,0,4,1,1,0.34,0.3333,0.31,0.1343,154,18,11,14,0
4,0,11,15,0,4,1,1,0.34,0.3333,0.29,0.1343,178,18,11,15,0
4,0,11,16,0,4,1,1,0.34,0.3333,0.29,0.1343,209,18,11,16,0
4,0,11,17,0,4,1,1,0.32,0.3333,0.31,0.1343,378,18,11,17,0
4,0,11,18,0,4,1,1,0.3,0.303,0.36,0.1642,328,18,11,18,0
4,0,11,19,0,4,1,1,0.28,0.2727,0.41,0.1642,190,18,11,19,0
4,0,11,20,0,4,1,1,0.28,0.2727,0.48,0.194,137,18,11,20,0
4,0,11,21,0,4,1,1,0.28,0.2727,0.48,0.1642,111,18,11,21,0
4,0,11,22,0,4,1,1,0.26,0.2727,0.52,0.1045,97,18,11,22,0
4,0,11,23,0,4,1,1,0.26,0.2727,0.6,0.1343,59,18,11,23,0
4,0,11,0,0,5,0,1,0.26,0.2576,0.56,0.194,53,19,11,0,1
4,0,11,1,0,5,0,1,0.26,0.2273,0.52,0.2985,35,19,11,1,1
4,0,11,2,0,5,0,1,0.24,0.2424,0.56,0.1642,46,19,11,2,1
4,0,11,3,0,5,0,1,0.26,0.2424,0.48,0.2537,15,19,11,3,1
4,0,11,4,0,5,0,1,0.26,0.2273,0.48,0.3284,8,19,11,4,1
4,0,11,5,0,5,0,1,0.24,0.2273,0.56,0.2537,2,19,11,5,1
4,0,11,6,0,5,0,1,0.24,0.2121,0.6,0.3284,12,19,11,6,1
4,0,11,7,0,5,0,1,0.24,0.2273,0.6,0.2537,41,19,11,7,1
4,0,11,8,0,5,0,1,0.26,0.2424,0.56,0.2537,92,19,11,8,1
4,0,11,9,0,5,0,1,0.28,0.2576,0.52,0.2985,142,19,11,9,1
4,0,11,10,0,5,0,1,0.32,0.303,0.45,0.2537,200,19,11,10,1
4,0,11,11,0,5,0,1,0.36,0.3788,0.4,0.0,233,19,11,11,1
4,0,11,12,0,5,0,1,0.4,0.4091,0.35,0.2836,311,19,11,12,1
4,0,11,13,0,5,0,1,0.42,0.4242,0.3,0.2836,363,19,11,13,1
4,0,11,14,0,5,0,1,0.42,0.4242,0.32,0.2985,349,19,11,14,1
4,0,11,15,0,5,0,1,0.42,0.4242,0.41,0.194,382,19,11,15,1
4,0,11,16,0,5,0,1,0.42,0.4242,0.38,0.2985,287,19,11,16,1
4,0,11,17,0,5,0,1,0.4,0.4091,0.4,0.194,232,19,11,17,1
4,0,11,18,0,5,0,1,0.38,0.3939,0.46,0.1343,208,19,11,18,1
4,0,11,19,0,5,0,2,0.34,0.3333,0.71,0.1343,182,19,11,19,1
4,0,11,20,0,5,0,2,0.36,0.3636,0.57,0.1045,163,19,11,20,1
4,0,11,21,0,5,0,2,0.36,0.3485,0.62,0.194,108,19,11,21,1
4,0,11,22,0,5,0,2,0.38,0.3939,0.62,0.1642,106,19,11,22,1
4,0,11,23,0,5,0,1,0.38,0.3939,0.62,0.2239,93,19,11,23,1
4,0,11,0,0,6,0,1,0.38,0.3939,0.66,0.1642,93,20,11,0,1
4,0,11,1,0,6,0,1,0.4,0.4091,0.62,0.2537,84,20,11,1,1
4,0,11,2,0,6,0,1,0.4,0.4091,0.62,0.2836,56,20,11,2,1
4,0,11,3,0,6,0,2,0.4,0.4091,0.66,0.2836,37,20,11,3,1
4,0,11,4,0,6,0,2,0.4,0.4091,0.71,0.2836,12,20,11,4,1
4,0,11,5,0,6,0,2,0.42,0.4242,0.67,0.2836,4,20,11,5,1
4,0,11,6,0,6,0,2,0.42,0.4242,0.67,0.2537,9,20,11,6,1
4,0,11,7,0,6,0,1,0.42,0.4242,0.67,0.2239,23,20,11,7,1
4,0,11,8,0,6,0,2,0.42,0.4242,0.71,0.2836,65,20,11,8,1
4,0,11,9,0,6,0,1,0.44,0.4394,0.72,0.1642,138,20,11,9,1
4,0,11,10,0,6,0,2,0.44,0.4394,0.72,0.1045,229,20,11,10,1
4,0,11,11,0,6,0,2,0.5,0.4848,0.63,0.1045,286,20,11,11,1
4,0,11,12,0,6,0,2,0.5,0.4848,0.63,0.1343,304,20,11,12,1
4,0,11,13,0,6,0,2,0.54,0.5152,0.6,0.194,369,20,11,13,1
4,0,11,14,0,6,0,1,0.52,0.5,0.63,0.2537,363,20,11,14,1
4,0,11,15,0,6,0,2,0.52,0.5,0.68,0.194,351,20,11,15,1
4,0,11,16,0,6,0,2,0.52,0.5,0.63,0.1343,306,20,11,16,1
4,0,11,17,0,6,0,2,0.52,0.5,0.63,0.194,203,20,11,17,1
4,0,11,18,0,6,0,2,0.54,0.5152,0.64,0.194,145,20,11,18,1
4,0,11,19,0,6,0,2,0.5,0.4848,0.72,0.1045,157,20,11,19,1
4,0,11,20,0,6,0,2,0.52,0.5,0.68,0.1045,113,20,11,20,1
4,0,11,21,0,6,0,2,0.48,0.4697,0.77,0.0896,105,20,11,21,1
4,0,11,22,0,6,0,3,0.46,0.4545,0.88,0.0896,40,20,11,22,1
4,0,11,23,0,6,0,3,0.46,0.4545,0.88,0.0896,28,20,11,23,1
4,0,11,0,0,0,1,2,0.46,0.4545,0.94,0.0,17,21,11,0,0
4,0,11,1,0,0,1,3,0.46,0.4545,0.94,0.194,12,21,11,1,0
4,0,11,2,0,0,1,3,0.44,0.4394,1.0,0.194,3,21,11,2,0
4,0,11,3,0,0,1,3,0.44,0.4394,1.0,0.1343,4,21,11,3,0
4,0,11,4,0,0,1,3,0.44,0.4394,1.0,0.1343,5,21,11,4,0
4,0,11,5,0,0,1,2,0.44,0.4394,1.0,0.0,20,21,11,5,0
4,0,11,6,0,0,1,2,0.42,0.4242,1.0,0.0,76,21,11,6,0
4,0,11,7,0,0,1,2,0.46,0.4545,0.94,0.1642,246,21,11,7,0
4,0,11,8,0,0,1,2,0.46,0.4545,0.94,0.0,391,21,11,8,0
4,0,11,9,0,0,1,2,0.48,0.4697,0.94,0.1045,237,21,11,9,0
4,0,11,10,0,0,1,2,0.52,0.5,0.83,0.0,135,21,11,10,0
4,0,11,11,0,0,1,2,0.52,0.5,0.83,0.1045,128,21,11,11,0
4,0,11,12,0,0,1,2,0.5,0.4848,0.77,0.1343,162,21,11,12,0
4,0,11,13,0,0,1,2,0.5,0.4848,0.77,0.1343,134,21,11,13,0
4,0,11,14,0,0,1,2,0.48,0.4697,0.82,0.194,135,21,11,14,0
4,0,11,15,0,0,1,3,0.44,0.4394,0.94,0.2239,108,21,11,15,0
4,0,11,16,0,0,1,3,0.44,0.4394,0.94,0.2239,108,21,11,16,0
4,0,11,17,0,0,1,3,0.42,0.4242,0.94,0.2985,210,21,11,17,0
4,0,11,18,0,0,1,3,0.42,0.4242,0.88,0.194,192,21,11,18,0
4,0,11,19,0,0,1,3,0.4,0.4091,0.94,0.194,137,21,11,19,0
4,0,11,20,0,0,1,3,0.4,0.4091,0.87,0.2239,80,21,11,20,0
4,0,11,21,0,0,1,3,0.4,0.4091,0.87,0.1642,114,21,11,21,0
4,0,11,22,0,0,1,3,0.4,0.4091,0.87,0.1343,78,21,11,22,0
4,0,11,23,0,0,1,3,0.4,0.4091,0.87,0.1642,33,21,11,23,0
4,0,11,0,0,1,1,3,0.38,0.3939,0.94,0.1045,14,22,11,0,0
4,0,11,1,0,1,1,3,0.4,0.4091,0.94,0.1343,6,22,11,1,0
4,0,11,2,0,1,1,3,0.38,0.3939,1.0,0.1045,6,22,11,2,0
4,0,11,3,0,1,1,3,0.38,0.3939,1.0,0.1045,3,22,11,3,0
4,0,11,4,0,1,1,3,0.38,0.3939,0.94,0.1642,7,22,11,4,0
4,0,11,5,0,1,1,3,0.38,0.3939,0.94,0.1642,18,22,11,5,0
4,0,11,6,0,1,1,2,0.38,0.3939,0.94,0.1045,64,22,11,6,0
4,0,11,7,0,1,1,3,0.38,0.3939,0.94,0.2239,121,22,11,7,0
4,0,11,8,0,1,1,3,0.38,0.3939,0.94,0.2239,190,22,11,8,0
4,0,11,9,0,1,1,3,0.4,0.4091,0.94,0.0,149,22,11,9,0
4,0,11,10,0,1,1,3,0.4,0.4091,0.94,0.0,52,22,11,10,0
4,0,11,11,0,1,1,3,0.4,0.4091,0.94,0.1343,32,22,11,11,0
4,0,11,12,0,1,1,3,0.4,0.4091,1.0,0.0896,21,22,11,12,0
4,0,11,13,0,1,1,3,0.42,0.4242,1.0,0.0896,26,22,11,13,0
4,0,11,14,0,1,1,3,0.42,0.4242,1.0,0.0896,35,22,11,14,0
4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.0,34,22,11,15,0
4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.0,62,22,11,16,0
4,0,11,17,0,1,1,3,0.44,0.4394,1.0,0.0896,165,22,11,17,0
4,0,11,18,0,1,1,3,0.44,0.4394,1.0,0.0,148,22,11,18,0
4,0,11,19,0,1,1,3,0.46,0.4545,0.94,0.1045,111,22,11,19,0
4,0,11,20,0,1,1,2,0.46,0.4545,1.0,0.2239,127,22,11,20,0
4,0,11,21,0,1,1,2,0.46,0.4545,1.0,0.2537,90,22,11,21,0
4,0,11,22,0,1,1,2,0.5,0.4848,0.94,0.194,87,22,11,22,0
4,0,11,23,0,1,1,2,0.48,0.4697,0.94,0.2537,39,22,11,23,0
4,0,11,0,0,2,1,2,0.48,0.4697,0.94,0.2537,16,23,11,0,0
4,0,11,1,0,2,1,2,0.48,0.4697,0.94,0.2985,8,23,11,1,0
4,0,11,2,0,2,1,3,0.5,0.4848,0.94,0.3582,6,23,11,2,0
4,0,11,3,0,2,1,3,0.5,0.4848,0.94,0.3582,3,23,11,3,0
4,0,11,4,0,2,1,3,0.52,0.5,0.88,0.3582,5,23,11,4,0
4,0,11,5,0,2,1,2,0.46,0.4545,0.94,0.194,17,23,11,5,0
4,0,11,6,0,2,1,2,0.44,0.4394,1.0,0.0,69,23,11,6,0
4,0,11,7,0,2,1,2,0.46,0.4545,1.0,0.0896,156,23,11,7,0
4,0,11,8,0,2,1,2,0.48,0.4697,0.94,0.1045,323,23,11,8,0
4,0,11,9,0,2,1,2,0.52,0.5,0.94,0.194,167,23,11,9,0
4,0,11,10,0,2,1,2,0.52,0.5,0.94,0.194,76,23,11,10,0
4,0,11,11,0,2,1,2,0.5,0.4848,0.72,0.4179,116,23,11,11,0
4,0,11,12,0,2,1,1,0.48,0.4697,0.55,0.4179,160,23,11,12,0
4,0,11,13,0,2,1,2,0.44,0.4394,0.54,0.4925,174,23,11,13,0
4,0,11,14,0,2,1,1,0.42,0.4242,0.54,0.4627,213,23,11,14,0
4,0,11,15,0,2,1,2,0.42,0.4242,0.54,0.4478,207,23,11,15,0
4,0,11,16,0,2,1,2,0.4,0.4091,0.62,0.4627,173,23,11,16,0
4,0,11,17,0,2,1,3,0.38,0.3939,0.71,0.3881,163,23,11,17,0
4,0,11,18,0,2,1,2,0.4,0.4091,0.58,0.5224,145,23,11,18,0
4,0,11,19,0,2,1,1,0.38,0.3939,0.58,0.3881,122,23,11,19,0
4,0,11,20,0,2,1,1,0.36,0.3333,0.62,0.3881,68,23,11,20,0
4,0,11,21,0,2,1,1,0.36,0.3182,0.57,0.4627,66,23,11,21,0
4,0,11,22,0,2,1,1,0.34,0.303,0.61,0.4478,62,23,11,22,0
4,0,11,23,0,2,1,1,0.34,0.303,0.61,0.3582,51,23,11,23,0
4,0,11,0,1,3,0,1,0.32,0.303,0.57,0.2239,23,24,11,0,0
4,0,11,1,1,3,0,1,0.32,0.2879,0.57,0.4179,24,24,11,1,0
4,0,11,2,1,3,0,1,0.3,0.2879,0.61,0.2836,22,24,11,2,0
4,0,11,3,1,3,0,1,0.28,0.2879,0.65,0.1343,5,24,11,3,0
4,0,11,4,1,3,0,1,0.3,0.3182,0.61,0.0896,2,24,11,4,0
4,0,11,5,1,3,0,1,0.3,0.3182,0.61,0.1045,11,24,11,5,0
4,0,11,6,1,3,0,1,0.3,0.3182,0.61,0.0896,6,24,11,6,0
4,0,11,7,1,3,0,1,0.26,0.2727,0.75,0.1045,40,24,11,7,0
4,0,11,8,1,3,0,1,0.3,0.3182,0.65,0.0896,46,24,11,8,0
4,0,11,9,1,3,0,1,0.34,0.3485,0.61,0.0,81,24,11,9,0
4,0,11,10,1,3,0,1,0.36,0.3788,0.57,0.0,98,24,11,10,0
4,0,11,11,1,3,0,1,0.42,0.4242,0.41,0.2985,142,24,11,11,0
4,0,11,12,1,3,0,1,0.46,0.4545,0.36,0.2239,150,24,11,12,0
4,0,11,13,1,3,0,1,0.48,0.4697,0.33,0.2239,175,24,11,13,0
4,0,11,14,1,3,0,1,0.5,0.4848,0.31,0.2985,168,24,11,14,0
4,0,11,15,1,3,0,1,0.5,0.4848,0.31,0.2537,149,24,11,15,0
4,0,11,16,1,3,0,1,0.5,0.4848,0.34,0.2836,114,24,11,16,0
4,0,11,17,1,3,0,1,0.48,0.4697,0.33,0.1045,74,24,11,17,0
4,0,11,18,1,3,0,1,0.42,0.4242,0.5,0.0896,37,24,11,18,0
4,0,11,19,1,3,0,1,0.4,0.4091,0.54,0.1045,28,24,11,19,0
4,0,11,20,1,3,0,1,0.36,0.3485,0.76,0.1642,31,24,11,20,0
4,0,11,21,1,3,0,1,0.36,0.3485,0.71,0.1642,26,24,11,21,0
4,0,11,22,1,3,0,1,0.36,0.3485,0.71,0.1642,22,24,11,22,0
4,0,11,23,1,3,0,1,0.34,0.3485,0.76,0.1045,21,24,11,23,0
4,0,11,0,0,4,1,1,0.34,0.3333,0.76,0.1642,29,25,11,0,0
4,0,11,1,0,4,1,1,0.34,0.3636,0.76,0.0,14,25,11,1,0
4,0,11,2,0,4,1,1,0.28,0.2879,0.81,0.1045,10,25,11,2,0
4,0,11,3,0,4,1,1,0.28,0.2879,0.75,0.1045,2,25,11,3,0
4,0,11,4,0,4,1,1,0.3,0.3182,0.75,0.1045,7,25,11,4,0
4,0,11,5,0,4,1,1,0.28,0.3182,0.75,0.0,5,25,11,5,0
4,0,11,6,0,4,1,1,0.26,0.2727,0.81,0.1045,13,25,11,6,0
4,0,11,7,0,4,1,1,0.26,0.303,0.81,0.0,35,25,11,7,0
4,0,11,8,0,4,1,1,0.26,0.2727,0.81,0.1343,74,25,11,8,0
4,0,11,9,0,4,1,1,0.32,0.3485,0.76,0.0,95,25,11,9,0
4,0,11,10,0,4,1,1,0.36,0.3485,0.71,0.1642,142,25,11,10,0
4,0,11,11,0,4,1,1,0.4,0.4091,0.66,0.1045,226,25,11,11,0
4,0,11,12,0,4,1,1,0.46,0.4545,0.51,0.1045,272,25,11,12,0
4,0,11,13,0,4,1,1,0.5,0.4848,0.45,0.2239,283,25,11,13,0
4,0,11,14,0,4,1,1,0.52,0.5,0.39,0.2239,272,25,11,14,0
4,0,11,15,0,4,1,1,0.52,0.5,0.36,0.194,310,25,11,15,0
4,0,11,16,0,4,1,1,0.5,0.4848,0.39,0.1642,261,25,11,16,0
4,0,11,17,0,4,1,1,0.5,0.4848,0.34,0.1045,184,25,11,17,0
4,0,11,18,0,4,1,1,0.46,0.4545,0.44,0.0896,153,25,11,18,0
4,0,11,19,0,4,1,1,0.42,0.4242,0.67,0.0,134,25,11,19,0
4,0,11,20,0,4,1,1,0.4,0.4091,0.58,0.0896,95,25,11,20,0
4,0,11,21,0,4,1,1,0.36,0.3788,0.71,0.0,85,25,11,21,0
4,0,11,22,0,4,1,1,0.34,0.3485,0.71,0.0896,58,25,11,22,0
4,0,11,23,0,4,1,1,0.34,0.3485,0.76,0.1045,33,25,11,23,0
4,0,11,0,0,5,0,1,0.34,0.3485,0.76,0.1045,47,26,11,0,1
4,0,11,1,0,5,0,1,0.32,0.3333,0.76,0.0896,29,26,11,1,1
4,0,11,2,0,5,0,1,0.3,0.3182,0.81,0.1045,23,26,11,2,1
4,0,11,3,0,5,0,1,0.3,0.3333,0.81,0.0,17,26,11,3,1
4,0,11,4,0,5,0,1,0.3,0.3333,0.81,0.0,4,26,11,4,1
4,0,11,5,0,5,0,1,0.3,0.3182,0.75,0.1045,3,26,11,5,1
4,0,11,6,0,5,0,2,0.3,0.3182,0.75,0.0896,10,26,11,6,1
4,0,11,7,0,5,0,1,0.26,0.2727,0.87,0.1045,17,26,11,7,1
4,0,11,8,0,5,0,1,0.32,0.3333,0.76,0.0896,60,26,11,8,1
4,0,11,9,0,5,0,1,0.34,0.3485,0.76,0.0896,83,26,11,9,1
4,0,11,10,0,5,0,1,0.36,0.3788,0.81,0.0,141,26,11,10,1
4,0,11,11,0,5,0,1,0.4,0.4091,0.62,0.1045,230,26,11,11,1
